2.999999999999999889e-01
1.292536079341229494e+00
9.295030554388616917e-01
1.302964639847797645e+00
1.109088093256581642e+00
1.269231470814949692e+00
1.165981764414162125e+00
1.248721560895166283e+00
1.194960136018630825e+00
1.231521529763758505e+00
1.209427553222406804e+00
1.215748750685361701e+00
1.217890174295226835e+00
1.219115579855541087e+00
1.213529386160193679e+00
1.221564327465398669e+00
1.218390388784384326e+00
1.211924235157446184e+00
1.231925556792572207e+00
1.208170078753558307e+00
1.223294471993801480e+00
1.210921218852496262e+00
1.225584736142275366e+00
1.210005297622409826e+00
1.223244373052784884e+00
1.215037215804750659e+00
1.211743515781343872e+00
1.211476316285517552e+00
1.211576458653894406e+00
1.215258065300067747e+00
1.214457025196946427e+00
1.215422104402151149e+00
1.221387966069184650e+00
1.223273006701734555e+00
1.220718578609355953e+00
1.214154419996121170e+00
1.214309762608262844e+00
1.208964012995846549e+00
1.226115707409637601e+00
1.211514192776791621e+00
1.222622540001327751e+00
1.226659757962586417e+00
1.223853016569797170e+00
1.220057254532409763e+00
1.216287161848368381e+00
1.210312380322024151e+00
1.215315672090892418e+00
1.218002282859404817e+00
1.216303991111616911e+00
1.222091703501484661e+00
1.213621295354209595e+00
1.220600597325333547e+00
1.216182220731616637e+00
1.211690868649924147e+00
1.221578481722386034e+00
1.205300293160557867e+00
1.232385756713777925e+00
1.201992055820288563e+00
1.213705884838405025e+00
1.218881437563691383e+00
1.204572749473123983e+00
1.219171559287147932e+00
1.213765618564164761e+00
1.211005493011353629e+00
1.210410190828170807e+00
1.209470933166494788e+00
1.210351590278086586e+00
1.200485403896065950e+00
1.218175161926529082e+00
1.208497262392756566e+00
1.222039111266156164e+00
1.201986612302324398e+00
1.217133942107607059e+00
1.208497551709267759e+00
1.204421418414365341e+00
1.209750781340843018e+00
1.209223084281700222e+00
1.208906335303518764e+00
1.212476073402026788e+00
1.212832061688183360e+00
1.220738648446441310e+00
1.206490126952098008e+00
1.213631334187358579e+00
1.200425391251980667e+00
1.225492981228502476e+00
1.202124440858613141e+00
1.223426677647419414e+00
1.203810639804301585e+00
1.231221343760183995e+00
1.206412421843670701e+00
1.220397437644151539e+00
1.212387439553265001e+00
1.217703050806058451e+00
1.208134495984805490e+00
1.216496194011186027e+00
1.211725597524082598e+00
1.220006125788468232e+00
1.207576113350939062e+00
1.217202833793341155e+00
1.201094089080530614e+00
1.209180224081533250e+00
1.212268335248460449e+00
1.213686999057730143e+00
1.210087095659657219e+00
1.207712037131027483e+00
1.221347473690038044e+00
1.211560617085015501e+00
1.218190024683044603e+00
1.206979805821952967e+00
1.211031792058592238e+00
1.207184241090122789e+00
1.227339068971456282e+00
1.184940344336637974e+00
1.222970025432762675e+00
1.199939658849853874e+00
1.195674772695635379e+00
1.203354911680074357e+00
1.220882118317580201e+00
1.206710304500190345e+00
1.221431074848928544e+00
1.211186111020348344e+00
1.210476024911961712e+00
1.198297758341285713e+00
1.213822617323255582e+00
1.209205944536650312e+00
1.204470944723939896e+00
1.211599325050276565e+00
1.207729282734129939e+00
1.217154351929823797e+00
1.211976260823882434e+00
1.219516880286326099e+00
1.206900905086259801e+00
1.215014772836295220e+00
1.212674626402817202e+00
1.198431698295880476e+00
1.207741383219121056e+00
1.204806363561290006e+00
1.207650804472272021e+00
1.198472633296442602e+00
1.221738704618978266e+00
1.198988439664378625e+00
1.216659317136090435e+00
1.202521912500216672e+00
1.211980316809794900e+00
1.205713101967432088e+00
